1	k_0	1
2	k_3	2
3	k_5	3
4	k_4	4
5	k_2	5
6	k_5	6
7	k_4	7
8	k_4	8
9	k_6	9
10	k_4	10
11	k_5	11
12	k_6	12
13	k_7	13
14	k_7	14
15	k_4	15
16	k_4	16
17	k_5	17
18	k_5	18
19	k_6	19
20	k_7	20
21	k_8	21
22	k_3	22
23	k_4	23
24	k_4	24
25	k_5	25
26	k_5	26
27	k_6	27
28	k_7	28
29	k_9	29
30	k_5	30
31	k_7	31
32	k_7	32
33	k_3	33
34	k_5	34
35	k_5	35
36	k_7	36
37	k_8	37
38	k_8	38
39	k_5	39
40	k_5	40
41	k_7	41
42	k_8	42
43	k_8	43
44	k_9	44
45	k_7	45
46	k_8	46
47	k_8	47
48	k_9	48
49	k_9	49
50	k_9	50
51	k_6	51
52	k_7	52
53	k_9	53
54	k_9	54
55	k_9	55
56	k_6	56
57	k_7	57
58	k_8	58
59	k_8	59
60	k_8	60
61	k_5	61
62	k_6	62
63	k_6	63
64	k_7	64
65	k_8	65
66	k_9	66
67	k_9	67
68	k_6	68
69	k_6	69
70	k_7	70
71	k_7	71
72	k_8	72
73	k_6	73
74	k_6	74
75	k_7	75
76	k_7	76
77	k_8	77
78	k_8	78
79	k_7	79
80	k_7	80
81	k_7	81
82	k_7	82
83	k_7	83
84	k_8	84
85	k_6	85
86	k_6	86
87	k_7	87
88	k_6	88
89	k_6	89
90	k_6	90
91	k_6	91
92	k_5	92
93	k_6	93
94	k_8	94
95	k_6	95
96	k_7	96
97	k_8	97
98	k_5	98
99	k_6	99
100	k_8	100
101	k_6	101
102	k_7	102
103	k_7	103
104	k_8	104
105	k_7	105
106	k_8	106
107	k_8	107
108	k_5	108
109	k_7	109
110	k_8	110
111	k_7	111
112	k_7	112
113	k_7	113
114	k_6	114
115	k_6	115
116	k_7	116
117	k_6	117
118	k_7	118
119	k_6	119
120	k_4	120
121	k_6	121
122	k_6	122
123	k_7	123
124	k_8	124
125	k_5	125
126	k_6	126
127	k_7	127
128	k_7	128
129	k_8	129
130	k_6	130
131	k_6	131
132	k_7	132
133	k_6	133
134	k_8	134
135	k_8	135
136	k_8	136
137	k_5	137
138	k_5	138
139	k_8	139
140	k_6	140
141	k_8	141
142	k_8	142
143	k_8	143
144	k_6	144
145	k_7	145
146	k_7	146
147	k_8	147
148	k_8	148
149	k_8	149
150	k_8	150
151	k_8	151
152	k_8	152
153	k_8	153
154	k_8	154
155	k_9	155
156	k_9	156
157	k_8	157
158	k_9	158
159	k_8	159
160	k_8	160
161	k_8	161
162	k_8	162
163	k_8	163
164	k_8	164
165	k_8	165
166	k_8	166
167	k_7	167
168	k_7	168
169	k_7	169
170	k_8	170
171	k_8	171
172	k_8	172
173	k_8	173
174	k_9	174
175	k_9	175
176	k_8	176
177	k_7	177
178	k_6	178
179	k_7	179
180	k_7	180
181	k_7	181
182	k_8	182
183	k_8	183
184	k_8	184
185	k_9	185
186	k_8	186
187	k_9	187
188	k_9	188
189	k_9	189
190	k_9	190
191	k_8	191
192	k_7	192
193	k_7	193
194	k_7	194
195	k_7	195
196	k_6	196
197	k_7	197
198	k_8	198
199	k_8	199
200	k_8	200
201	k_8	201
202	k_8	202
203	k_8	203
204	k_8	204
205	k_9	205
206	k_8	206
207	k_9	207
208	k_8	208
209	k_7	209
210	k_7	210
211	k_7	211
212	k_7	212
213	k_7	213
214	k_7	214
215	k_8	215
